"YEAR","MONTH","NDC","RXCUI","ATC4"
2016,06,"50090-0571-0",309679,"H02AB"
2016,06,"50090-0571-0",309679,"R01AD"
2016,06,"50090-0571-0",309679,"S01BA"
2016,06,"50090-0571-0",309679,"S01CB"
2016,06,"50090-0571-0",309679,"S02BA"
2016,06,"50090-0571-0",309679,"S03BA"
2016,06,"50090-0571-0",309679,"A01AB"
2016,06,"50090-0571-0",309679,"A07AA"
2016,06,"50090-0571-0",309679,"B05CA"
2016,06,"50090-0571-0",309679,"D06AX"
2016,06,"50090-0571-0",309679,"J01GB"
2016,06,"50090-0571-0",309679,"R02AB"
2016,06,"50090-0571-0",309679,"S01AA"
2016,06,"50090-0571-0",309679,"S02AA"
2016,06,"50090-0571-0",309679,"S03AA"
2016,06,"50090-0571-0",309679,"A07AA"
2016,06,"50090-0571-0",309679,"J01XB"
2016,06,"50090-0571-0",309679,"S01AA"
2016,06,"50090-0571-0",309679,"S02AA"
2016,06,"50090-0571-0",309679,"S03AA"
2016,06,"50090-0572-0",1547771,"C05AD"
2016,06,"50090-0572-0",1547771,"D04AB"
2016,06,"50090-0572-0",1547771,"N01BA"
2016,06,"50090-0572-0",1547771,"S01HA"
2016,06,"50090-0579-0",309049,"J01DB"
2016,06,"50090-0579-2",309049,"J01DB"
2016,06,"50090-0579-4",309049,"J01DB"
2014,11,"50090-0582-0",314234,"A02BX"
2014,11,"50090-0584-4",897640,"C08DA"
2014,11,"50090-0591-1",197686,"M01AB"
2014,11,"50090-0591-2",197686,"M01AB"
2014,11,"50090-0591-5",197686,"M01AB"
2014,11,"50090-0593-0",1111341,"R01AC"
2014,11,"50090-0593-0",1111341,"S01GX"
2014,11,"50090-0595-0",197310,"D06BB"
2014,11,"50090-0595-0",197310,"J05AB"
2014,11,"50090-0595-0",197310,"S01AD"
2014,11,"50090-0595-1",197310,"D06BB"
2014,11,"50090-0595-1",197310,"J05AB"
2014,11,"50090-0595-1",197310,"S01AD"
2014,11,"50090-0595-7",197310,"D06BB"
2014,11,"50090-0595-7",197310,"J05AB"
2014,11,"50090-0595-7",197310,"S01AD"
2014,11,"50090-0596-1",197310,"D06BB"
2014,11,"50090-0596-1",197310,"J05AB"
2014,11,"50090-0596-1",197310,"S01AD"
2014,11,"50090-0596-7",197310,"D06BB"
2014,11,"50090-0596-7",197310,"J05AB"
2014,11,"50090-0596-7",197310,"S01AD"
2014,11,"50090-0601-0",834022,"M01AB"
2014,11,"50090-0601-0",834022,"S01BC"
2014,11,"50090-0601-2",834022,"M01AB"
2014,11,"50090-0601-2",834022,"S01BC"
2014,11,"50090-0603-0",750149,"J01FA"
2014,11,"50090-0603-0",750149,"S01AA"
2014,11,"50090-0604-0",198191,"A02BA"
2014,11,"50090-0604-1",198191,"A02BA"
2014,11,"50090-0604-2",198191,"A02BA"
2014,11,"50090-0604-5",198191,"A02BA"
2014,11,"50090-0604-7",198191,"A02BA"
2014,11,"50090-0604-9",198191,"A02BA"
2014,11,"50090-0605-0",198191,"A02BA"
2014,11,"50090-0606-0",198193,"A02BA"
2014,11,"50090-0606-1",198193,"A02BA"
2014,11,"50090-0606-3",198193,"A02BA"
2014,11,"50090-0606-4",198193,"A02BA"
2014,11,"50090-0607-0",106351,"D06BA"
2014,11,"50090-0611-0",310325,"B03AA"
2014,11,"50090-0611-0",310325,"B03AD"
2014,11,"50090-0622-2",1099446,"R06AX"
2014,11,"50090-0622-2",1099446,"R01BA"
2014,11,"50090-0624-0",746763,"R03AC"
2014,11,"50090-0624-0",746763,"R03CC"
2014,11,"50090-0625-0",1243585,"M01AE"
2014,11,"50090-0625-0",1243585,"M02AA"
2014,11,"50090-0625-0",1243585,"R02AX"
2014,11,"50090-0625-0",1243585,"S01BC"
2014,11,"50090-0632-0",197985,"A01AB"
2014,11,"50090-0632-0",197985,"J01AA"
2014,11,"50090-0632-3",197985,"A01AB"
2014,11,"50090-0632-3",197985,"J01AA"
2014,11,"50090-0633-0",197985,"A01AB"
2014,11,"50090-0633-0",197985,"J01AA"
2014,11,"50090-0633-3",197985,"A01AB"
2014,11,"50090-0633-3",197985,"J01AA"
2014,11,"50090-0635-0",197984,"A01AB"
2014,11,"50090-0635-0",197984,"J01AA"
2015,03,"50090-0635-4",197984,"A01AB"
2015,03,"50090-0635-4",197984,"J01AA"
2014,11,"50090-0638-0",197313,"D06BB"
2014,11,"50090-0638-0",197313,"J05AB"
2014,11,"50090-0638-0",197313,"S01AD"
2014,11,"50090-0638-2",197313,"D06BB"
2014,11,"50090-0638-2",197313,"J05AB"
2014,11,"50090-0638-2",197313,"S01AD"
2014,11,"50090-0644-2",197311,"D06BB"
2014,11,"50090-0644-2",197311,"J05AB"
2014,11,"50090-0644-2",197311,"S01AD"
2014,11,"50090-0644-3",197311,"D06BB"
2014,11,"50090-0644-3",197311,"J05AB"
2014,11,"50090-0644-3",197311,"S01AD"
2014,11,"50090-0644-4",197311,"D06BB"
2014,11,"50090-0644-4",197311,"J05AB"
2014,11,"50090-0644-4",197311,"S01AD"
2014,11,"50090-0644-5",197311,"D06BB"
2014,11,"50090-0644-5",197311,"J05AB"
2014,11,"50090-0644-5",197311,"S01AD"
2014,11,"50090-0644-6",197311,"D06BB"
2014,11,"50090-0644-6",197311,"J05AB"
2014,11,"50090-0644-6",197311,"S01AD"
2014,11,"50090-0644-9",197311,"D06BB"
2014,11,"50090-0644-9",197311,"J05AB"
2014,11,"50090-0644-9",197311,"S01AD"
2014,11,"50090-0645-0",197311,"D06BB"
2014,11,"50090-0645-0",197311,"J05AB"
2014,11,"50090-0645-0",197311,"S01AD"
2016,11,"50090-0645-1",197311,"D06BB"
2016,11,"50090-0645-1",197311,"J05AB"
2016,11,"50090-0645-1",197311,"S01AD"
2014,11,"50090-0646-0",855942,"D11AX"
2014,11,"50090-0646-0",855942,"M01AB"
2014,11,"50090-0646-0",855942,"M02AA"
2014,11,"50090-0646-0",855942,"S01BC"
2014,11,"50090-0646-3",855942,"D11AX"
2014,11,"50090-0646-3",855942,"M01AB"
2014,11,"50090-0646-3",855942,"M02AA"
2014,11,"50090-0646-3",855942,"S01BC"
2015,06,"50090-0646-4",855942,"D11AX"
2015,06,"50090-0646-4",855942,"M01AB"
2015,06,"50090-0646-4",855942,"M02AA"
2015,06,"50090-0646-4",855942,"S01BC"
2014,11,"50090-0647-0",855942,"D11AX"
2014,11,"50090-0647-0",855942,"M01AB"
2014,11,"50090-0647-0",855942,"M02AA"
2014,11,"50090-0647-0",855942,"S01BC"
2014,11,"50090-0647-1",855942,"D11AX"
2014,11,"50090-0647-1",855942,"M01AB"
2014,11,"50090-0647-1",855942,"M02AA"
2014,11,"50090-0647-1",855942,"S01BC"
2014,11,"50090-0647-3",855942,"D11AX"
2014,11,"50090-0647-3",855942,"M01AB"
2014,11,"50090-0647-3",855942,"M02AA"
2014,11,"50090-0647-3",855942,"S01BC"
2014,11,"50090-0650-0",1014314,"A01AC"
2014,11,"50090-0650-0",1014314,"C05AA"
2014,11,"50090-0650-0",1014314,"D07AB"
2014,11,"50090-0650-0",1014314,"D07XB"
2014,11,"50090-0650-0",1014314,"H02AB"
2014,11,"50090-0650-0",1014314,"R01AD"
2014,11,"50090-0650-0",1014314,"R03BA"
2014,11,"50090-0650-0",1014314,"S01BA"
2014,11,"50090-0651-0",106302,"D10AD"
2014,11,"50090-0651-0",106302,"L01XX"
2014,11,"50090-0659-1",260376,"G04CA"
2014,11,"50090-0662-0",261315,"J05AH"
2014,11,"50090-0665-0",1000153,"G03AC"
2014,11,"50090-0665-0",1000153,"G03DA"
2014,11,"50090-0665-0",1000153,"L02AB"
2014,11,"50090-0668-0",836358,"R01AX"
2014,11,"50090-0668-0",836358,"R03BB"
2014,11,"50090-0670-0",830845,"C05AE"
2014,11,"50090-0670-0",830845,"C08DB"
2014,11,"50090-0671-0",830845,"C05AE"
2014,11,"50090-0671-0",830845,"C08DB"
2014,11,"50090-0672-0",830837,"C05AE"
2014,11,"50090-0672-0",830837,"C08DB"
2014,11,"50090-0674-0",830837,"C05AE"
2014,11,"50090-0674-0",830837,"C08DB"
2014,11,"50090-0674-1",830837,"C05AE"
2014,11,"50090-0674-1",830837,"C08DB"
2014,11,"50090-0678-1",1093060,"G03GB"
2014,11,"50090-0679-0",391937,"A06AD"
2014,11,"50090-0681-1",979092,"P01BA"
2015,10,"50090-0683-0",311702,"N05CD"
2015,10,"50090-0683-1",311702,"N05CD"
2014,11,"50090-0685-0",849574,"G02CC"
2014,11,"50090-0685-0",849574,"M01AE"
2014,11,"50090-0685-0",849574,"M02AA"
2014,11,"50090-0685-2",849574,"G02CC"
2014,11,"50090-0685-2",849574,"M01AE"
2014,11,"50090-0685-2",849574,"M02AA"
2014,11,"50090-0685-5",849574,"G02CC"
2014,11,"50090-0685-5",849574,"M01AE"
2014,11,"50090-0685-5",849574,"M02AA"
2014,11,"50090-0687-1",864679,"P01BB"
2014,11,"50090-0687-1",864679,"P01AX"
2014,11,"50090-0689-0",858813,"C09AA"
2014,11,"50090-0689-1",858813,"C09AA"
2014,11,"50090-0690-0",858817,"C09AA"
2014,11,"50090-0690-1",858817,"C09AA"
2014,11,"50090-0690-2",858817,"C09AA"
2014,11,"50090-0690-4",858817,"C09AA"
2014,11,"50090-0692-0",858810,"C09AA"
2014,11,"50090-0692-1",858810,"C09AA"
2014,11,"50090-0695-0",198034,"C08CA"
2015,07,"50090-0695-2",198034,"C08CA"
2014,11,"50090-0697-0",198035,"C08CA"
2014,11,"50090-0697-1",198035,"C08CA"
2015,08,"50090-0697-2",198035,"C08CA"
2014,11,"50090-0699-0",198036,"C08CA"
2014,11,"50090-0701-0",197625,"C02CA"
2014,11,"50090-0704-0",197626,"C02CA"
2014,11,"50090-0704-1",197626,"C02CA"
2014,11,"50090-0706-0",197627,"C02CA"
2014,11,"50090-0706-1",197627,"C02CA"
2014,11,"50090-0709-0",308192,"J01CA"
2014,11,"50090-0711-0",308194,"J01CA"
2014,11,"50090-0712-0",308194,"J01CA"
2014,11,"50090-0713-0",308194,"J01CA"
2014,11,"50090-0713-2",308194,"J01CA"
2014,11,"50090-0714-0",308194,"J01CA"
2014,11,"50090-0717-0",106351,"D06BA"
2014,11,"50090-0719-0",203088,"D01AC"
2014,11,"50090-0719-0",203088,"G01AF"
2014,11,"50090-0719-0",203088,"J02AB"
2014,11,"50090-0720-0",203088,"D01AC"
2014,11,"50090-0720-0",203088,"G01AF"
2014,11,"50090-0720-0",203088,"J02AB"
2014,11,"50090-0724-0",199903,"C03AA"
2014,11,"50090-0724-1",199903,"C03AA"
2014,11,"50090-0724-2",199903,"C03AA"
2014,11,"50090-0724-3",199903,"C03AA"
2014,11,"50090-0729-1",856999,"N02BE"
2014,11,"50090-0729-1",856999,"R05DA"
2014,11,"50090-0730-0",896185,"R03AK"
2014,11,"50090-0730-0",896185,"R03AC"
2014,11,"50090-0730-0",896185,"D07AC"
2014,11,"50090-0730-0",896185,"R01AD"
2014,11,"50090-0730-0",896185,"R03BA"
2014,11,"50090-0731-0",896212,"R03AK"
2014,11,"50090-0731-0",896212,"R03AC"
2014,11,"50090-0731-0",896212,"D07AC"
2014,11,"50090-0731-0",896212,"R01AD"
2014,11,"50090-0731-0",896212,"R03BA"
2014,11,"50090-0732-0",896229,"R03AK"
2014,11,"50090-0732-0",896229,"R03AC"
2014,11,"50090-0732-0",896229,"D07AC"
2014,11,"50090-0732-0",896229,"R01AD"
2014,11,"50090-0732-0",896229,"R03BA"
2014,11,"50090-0734-0",197628,"C02CA"
2014,11,"50090-0734-1",197628,"C02CA"
2014,11,"50090-0735-0",197628,"C02CA"
2014,11,"50090-0735-1",197628,"C02CA"
2014,11,"50090-0737-0",866083,"N05BE"
2014,11,"50090-0737-1",866083,"N05BE"
2014,11,"50090-0737-3",866083,"N05BE"
2014,11,"50090-0737-4",866083,"N05BE"
2014,11,"50090-0737-5",866083,"N05BE"
2014,11,"50090-0742-0",606731,"A02BC"
2014,11,"50090-0745-0",310385,"N06AB"
2014,11,"50090-0745-1",310385,"N06AB"
2014,11,"50090-0745-3",310385,"N06AB"
2014,11,"50090-0746-0",835831,"G03BA"
2014,11,"50090-0749-0",310384,"N06AB"
2014,11,"50090-0749-1",310384,"N06AB"
2014,11,"50090-0749-2",310384,"N06AB"
2014,11,"50090-0750-0",313989,"N06AB"
2014,11,"50090-0750-1",313989,"N06AB"
2014,11,"50090-0753-3",212448,"J05AB"
2014,11,"50090-0754-0",352050,"J05AF"
2014,11,"50090-0759-0",197904,"C10AA"
2014,11,"50090-0759-2",197904,"C10AA"
2014,11,"50090-0762-0",197905,"C10AA"
2014,11,"50090-0762-2",197905,"C10AA"
2014,11,"50090-0763-0",106351,"D06BA"
2014,11,"50090-0766-0",861010,"A10BA"
2014,11,"50090-0766-2",861010,"A10BA"
2014,11,"50090-0766-4",861010,"A10BA"
2014,11,"50090-0766-5",861010,"A10BA"
2014,11,"50090-0768-0",309332,"D10AF"
2014,11,"50090-0768-0",309332,"G01AA"
2014,11,"50090-0768-0",309332,"J01FF"
2014,11,"50090-0771-3",861007,"A10BA"
2014,11,"50090-0771-5",861007,"A10BA"
2014,11,"50090-0771-6",861007,"A10BA"
2014,11,"50090-0775-0",861004,"A10BA"
2014,11,"50090-0775-2",861004,"A10BA"
2014,11,"50090-0775-3",861004,"A10BA"
2014,11,"50090-0775-4",861004,"A10BA"
2014,11,"50090-0775-5",861004,"A10BA"
2014,11,"50090-0785-0",993503,"N06AX"
2014,11,"50090-0785-3",993503,"N06AX"
2014,11,"50090-0787-0",317110,"C01DA"
2014,11,"50090-0787-1",317110,"C01DA"
2014,11,"50090-0789-0",854919,"C07AB"
2014,11,"50090-0789-0",854919,"C03AA"
2014,11,"50090-0789-2",854919,"C07AB"
2014,11,"50090-0789-2",854919,"C03AA"
2014,11,"50090-0794-0",1801294,"A12BA"
2014,11,"50090-0794-0",1801294,"B05XA"
2014,11,"50090-0794-1",1801294,"A12BA"
2014,11,"50090-0794-1",1801294,"B05XA"
2014,11,"50090-0794-2",1801294,"A12BA"
2014,11,"50090-0794-2",1801294,"B05XA"
2014,11,"50090-0796-0",854916,"C07AB"
2014,11,"50090-0796-0",854916,"C03AA"
2014,11,"50090-0798-0",309098,"J01DC"
2014,11,"50090-0798-0",309098,"S01AA"
2014,11,"50090-0799-0",854908,"C07AB"
2014,11,"50090-0799-0",854908,"C03AA"
2014,11,"50090-0800-2",311893,"M01AX"
2014,11,"50090-0800-3",311893,"M01AX"
2014,11,"50090-0800-4",311893,"M01AX"
2014,11,"50090-0802-0",830861,"C05AE"
2014,11,"50090-0802-0",830861,"C08DB"
2014,11,"50090-0802-1",830861,"C05AE"
2014,11,"50090-0802-1",830861,"C08DB"
2014,11,"50090-0809-0",311354,"C09AA"
2014,11,"50090-0809-3",311354,"C09AA"
2014,11,"50090-0811-0",313412,"M03BX"
2014,11,"50090-0813-0",313412,"M03BX"
2014,11,"50090-0813-1",313412,"M03BX"
2014,11,"50090-0815-0",1366116,"D06AX"
2014,11,"50090-0815-0",1366116,"J01XX"
2014,11,"50090-0815-0",1366116,"R02AB"
2014,11,"50090-0831-0",617430,"J01CA"
2014,11,"50090-0832-0",617423,"J01CA"
2014,11,"50090-0833-0",352304,"C10AX"
2014,11,"50090-0836-0",311372,"R06AX"
2014,11,"50090-0836-1",311372,"R06AX"
2014,11,"50090-0836-3",311372,"R06AX"
2014,11,"50090-0836-4",311372,"R06AX"
2014,11,"50090-0836-5",311372,"R06AX"
2014,11,"50090-0836-6",311372,"R06AX"
2014,11,"50090-0837-0",311372,"R06AX"
2014,11,"50090-0838-0",311372,"R06AX"
2014,11,"50090-0838-1",311372,"R06AX"
2014,11,"50090-0838-3",311372,"R06AX"
2014,11,"50090-0838-4",311372,"R06AX"
2014,11,"50090-0838-5",311372,"R06AX"
2014,11,"50090-0838-6",311372,"R06AX"
2014,11,"50090-0840-3",313413,"M03BX"
2014,11,"50090-0841-0",313413,"M03BX"
2014,11,"50090-0841-2",313413,"M03BX"
2014,11,"50090-0841-3",313413,"M03BX"
2014,11,"50090-0841-4",313413,"M03BX"
2014,11,"50090-0841-6",313413,"M03BX"
2014,11,"50090-0841-7",313413,"M03BX"
2014,11,"50090-0846-0",1366116,"D06AX"
2014,11,"50090-0846-0",1366116,"J01XX"
2014,11,"50090-0846-0",1366116,"R02AB"
2014,11,"50090-0847-0",1366116,"D06AX"
2014,11,"50090-0847-0",1366116,"J01XX"
2014,11,"50090-0847-0",1366116,"R02AB"
2014,11,"50090-0848-0",1738495,"N06AB"
2014,11,"50090-0848-1",1738495,"N06AB"
2014,11,"50090-0848-2",1738495,"N06AB"
2014,11,"50090-0849-0",1738495,"N06AB"
2014,11,"50090-0849-1",1738495,"N06AB"
2014,11,"50090-0849-2",1738495,"N06AB"
2014,11,"50090-0858-0",308189,"J01CA"
2014,11,"50090-0859-0",404473,"J01MA"
2014,11,"50090-0859-0",404473,"S01AE"
2014,11,"50090-0861-0",993518,"N06AX"
2014,11,"50090-0861-1",993518,"N06AX"
2014,11,"50090-0861-2",993518,"N06AX"
2014,11,"50090-0864-0",309309,"J01MA"
2014,11,"50090-0864-0",309309,"S01AE"
2014,11,"50090-0864-0",309309,"S02AA"
2014,11,"50090-0864-0",309309,"S03AA"
2014,11,"50090-0865-0",1648755,"J01XE"
2014,11,"50090-0865-1",1648755,"J01XE"
2016,09,"50090-0865-2",1648755,"J01XE"
2014,11,"50090-0867-0",197511,"J01MA"
2014,11,"50090-0867-0",197511,"S01AE"
2014,11,"50090-0867-0",197511,"S02AA"
2014,11,"50090-0867-0",197511,"S03AA"
2014,11,"50090-0867-1",197511,"J01MA"
2014,11,"50090-0867-1",197511,"S01AE"
2014,11,"50090-0867-1",197511,"S02AA"
2014,11,"50090-0867-1",197511,"S03AA"
2014,11,"50090-0867-2",197511,"J01MA"
2014,11,"50090-0867-2",197511,"S01AE"
2014,11,"50090-0867-2",197511,"S02AA"
2014,11,"50090-0867-2",197511,"S03AA"
2014,11,"50090-0868-0",197511,"J01MA"
2014,11,"50090-0868-0",197511,"S01AE"
2014,11,"50090-0868-0",197511,"S02AA"
2014,11,"50090-0868-0",197511,"S03AA"
2014,11,"50090-0869-0",197699,"D01AC"
2014,11,"50090-0869-0",197699,"J02AC"
2014,11,"50090-0869-1",197699,"D01AC"
2014,11,"50090-0869-1",197699,"J02AC"
2014,11,"50090-0869-2",197699,"D01AC"
2014,11,"50090-0869-2",197699,"J02AC"
2017,11,"50090-0869-3",197699,"D01AC"
2017,11,"50090-0869-3",197699,"J02AC"
2014,11,"50090-0872-0",283417,"R05DB"
2014,11,"50090-0872-1",283417,"R05DB"
2014,11,"50090-0874-0",602395,"J05AF"
2014,11,"50090-0874-0",602395,"J05AR"
2014,11,"50090-0874-0",602395,"J05AF"
2014,11,"50090-0876-0",285018,"A10AE"
2014,11,"50090-0883-0",1000126,"G03AC"
2014,11,"50090-0883-0",1000126,"G03DA"
2014,11,"50090-0883-0",1000126,"L02AB"
2014,11,"50090-0890-0",857169,"C09AA"
2014,11,"50090-0891-0",312075,"J01MA"
2014,11,"50090-0891-0",312075,"S01AE"
2014,11,"50090-0891-0",312075,"S02AA"
2014,11,"50090-0892-0",200371,"N06AB"
2014,11,"50090-0892-1",200371,"N06AB"
2014,11,"50090-0892-2",200371,"N06AB"
2014,11,"50090-0892-3",200371,"N06AB"
2014,11,"50090-0893-0",309314,"N06AB"
2014,11,"50090-0893-1",309314,"N06AB"
2014,11,"50090-0893-2",309314,"N06AB"
2014,11,"50090-0895-0",310431,"N03AX"
2014,11,"50090-0895-5",310431,"N03AX"
2014,11,"50090-0898-0",106346,"D06AX"
2014,11,"50090-0898-0",106346,"R01AX"
2014,11,"50090-0909-0",318272,"A01AD"
2014,11,"50090-0909-0",318272,"B01AC"
2014,11,"50090-0909-0",318272,"N02BA"
2014,11,"50090-0910-0",896001,"D07AC"
2014,11,"50090-0910-0",896001,"R01AD"
2014,11,"50090-0910-0",896001,"R03BA"
2014,11,"50090-0912-0",898687,"C09AA"
2014,11,"50090-0912-1",898687,"C09AA"
2010,02,"50090-0912-2",898687,"C09AA"
2014,11,"50090-0913-0",898690,"C09AA"
2014,11,"50090-0913-1",898690,"C09AA"
2014,11,"50090-0914-0",898719,"C09AA"
2014,11,"50090-0914-1",898719,"C09AA"
2014,11,"50090-0916-0",895996,"D07AC"
2014,11,"50090-0916-0",895996,"R01AD"
2014,11,"50090-0916-0",895996,"R03BA"
2014,11,"50090-0917-0",313226,"G01AG"
2014,11,"50090-0921-0",1738511,"N06AB"
2014,11,"50090-0921-1",1738511,"N06AB"
2014,11,"50090-0928-0",617430,"J01CA"
2014,11,"50090-0934-0",896006,"D07AC"
2014,11,"50090-0934-0",896006,"R01AD"
2014,11,"50090-0934-0",896006,"R03BA"
2014,11,"50090-0937-0",312748,"C09AA"
2014,11,"50090-0942-0",313195,"L02BA"
2014,11,"50090-0943-0",1665005,"J01DD"
2014,11,"50090-0946-0",205326,"C09AA"
2014,11,"50090-0948-0",310430,"N03AX"
2014,11,"50090-0948-1",310430,"N03AX"
2014,11,"50090-0948-2",310430,"N03AX"
2014,11,"50090-0949-0",310430,"N03AX"
2014,11,"50090-0949-1",310430,"N03AX"
2014,11,"50090-0949-2",310430,"N03AX"
2014,11,"50090-0950-1",997501,"R06AX"
2014,11,"50090-0955-0",283077,"A07EA"
2014,11,"50090-0955-0",283077,"C05AA"
2014,11,"50090-0955-0",283077,"D07AA"
2014,11,"50090-0955-0",283077,"D07XA"
2014,11,"50090-0955-0",283077,"H02AB"
2014,11,"50090-0955-0",283077,"R01AD"
2014,11,"50090-0955-0",283077,"S01BA"
2014,11,"50090-0955-0",283077,"S01CB"
2014,11,"50090-0955-0",283077,"S02BA"
2014,11,"50090-0955-0",283077,"S03BA"
2014,11,"50090-0958-0",308460,"J01FA"
2014,11,"50090-0958-0",308460,"S01AA"
2014,11,"50090-0959-0",749783,"J01FA"
2014,11,"50090-0959-0",749783,"S01AA"
2014,11,"50090-0963-0",198202,"J04AB"
2014,11,"50090-0963-3",198202,"J04AB"
2014,11,"50090-0967-0",284215,"D10AF"
2014,11,"50090-0967-0",284215,"G01AA"
2014,11,"50090-0967-0",284215,"J01FF"
2014,11,"50090-0967-1",284215,"D10AF"
2014,11,"50090-0967-1",284215,"G01AA"
2014,11,"50090-0967-1",284215,"J01FF"
2014,11,"50090-0967-2",284215,"D10AF"
2014,11,"50090-0967-2",284215,"G01AA"
2014,11,"50090-0967-2",284215,"J01FF"
2014,11,"50090-0967-3",284215,"D10AF"
2014,11,"50090-0967-3",284215,"G01AA"
2014,11,"50090-0967-3",284215,"J01FF"
2014,11,"50090-0967-4",284215,"D10AF"
2014,11,"50090-0967-4",284215,"G01AA"
2014,11,"50090-0967-4",284215,"J01FF"
2014,11,"50090-0968-0",1797907,"D07AC"
2014,11,"50090-0968-0",1797907,"R01AD"
2014,11,"50090-0968-0",1797907,"R03BA"
2014,11,"50090-0969-0",828320,"M03BX"
2014,11,"50090-0969-1",828320,"M03BX"
2014,11,"50090-0972-0",539817,"G04BD"
2014,11,"50090-0975-1",904467,"C10AA"
2014,11,"50090-0980-0",643070,"J05AR"
2014,11,"50090-0980-0",643070,"J05AG"
2014,11,"50090-0980-0",643070,"J05AF"
2014,11,"50090-0980-0",643070,"J05AF"
2014,11,"50090-0983-0",141963,"J01FA"
2014,11,"50090-0983-0",141963,"S01AA"
2014,11,"50090-0984-0",141963,"J01FA"
2014,11,"50090-0984-0",141963,"S01AA"
2014,11,"50090-0989-0",312941,"N06AB"
2014,11,"50090-0989-1",312941,"N06AB"
2014,11,"50090-0989-2",312941,"N06AB"
2014,11,"50090-0991-0",312938,"N06AB"
2014,11,"50090-0991-1",312938,"N06AB"
2014,11,"50090-0991-2",312938,"N06AB"
2014,11,"50090-0992-0",1049184,"C01CA"
2014,11,"50090-0992-0",1049184,"R01AA"
2014,11,"50090-0992-0",1049184,"R01AB"
2014,11,"50090-0992-0",1049184,"R01BA"
2014,11,"50090-0992-0",1049184,"S01FB"
2014,11,"50090-0992-0",1049184,"S01GA"
2014,11,"50090-0994-0",309322,"J01FA"
2014,11,"50090-0999-1",312961,"C10AA"
2014,11,"50090-0999-2",312961,"C10AA"
2014,11,"50090-0999-3",312961,"C10AA"
2014,11,"50090-1000-1",198211,"C10AA"
2014,11,"50090-1000-2",198211,"C10AA"
2014,11,"50090-1000-3",198211,"C10AA"
2014,11,"50090-1000-4",198211,"C10AA"
2014,11,"50090-1001-0",198145,"A07EA"
2014,11,"50090-1001-0",198145,"H02AB"
2014,11,"50090-1007-0",664743,"J05AE"
2014,11,"50090-1008-0",1367439,"G03AC"
2014,11,"50090-1008-0",1367439,"G03CA"
2014,11,"50090-1008-0",1367439,"L02AA"
2014,11,"50090-1012-0",142046,"A01AB"
2014,11,"50090-1012-0",142046,"D06BX"
2014,11,"50090-1012-0",142046,"G01AF"
2014,11,"50090-1012-0",142046,"J01XD"
2014,11,"50090-1012-0",142046,"P01AB"
2014,11,"50090-1015-0",312086,"A04AA"
2014,11,"50090-1015-1",312086,"A04AA"
2014,11,"50090-1015-2",312086,"A04AA"
2014,11,"50090-1015-3",312086,"A04AA"
2014,11,"50090-1015-4",312086,"A04AA"
2015,07,"50090-1016-0",731568,"J01CE"
2015,07,"50090-1016-0",731568,"S01AA"
2015,07,"50090-1016-0",731568,"J01CE"
2015,07,"50090-1016-1",731568,"J01CE"
2015,07,"50090-1016-1",731568,"S01AA"
2015,07,"50090-1016-1",731568,"J01CE"
2014,11,"50090-1021-0",308135,"C08CA"
2014,11,"50090-1021-1",308135,"C08CA"
2014,11,"50090-1027-0",476576,"J01DD"
2014,11,"50090-1042-0",898356,"C08CA"
2014,11,"50090-1042-0",898356,"C09AA"
2014,11,"50090-1042-1",898356,"C08CA"
2014,11,"50090-1042-1",898356,"C09AA"
2014,11,"50090-1045-0",310273,"A02BA"
2014,11,"50090-1045-1",310273,"A02BA"
2014,11,"50090-1045-2",310273,"A02BA"
2014,11,"50090-1057-0",314111,"N06AX"
2014,11,"50090-1057-2",314111,"N06AX"
2014,11,"50090-1057-3",314111,"N06AX"
2014,11,"50090-1059-0",993557,"N06AX"
2014,11,"50090-1059-1",993557,"N06AX"
2014,11,"50090-1064-0",200031,"C07AG"
2014,11,"50090-1064-1",200031,"C07AG"
2014,11,"50090-1064-4",200031,"C07AG"
2014,11,"50090-1069-0",200033,"C07AG"
2014,11,"50090-1069-1",200033,"C07AG"
2014,11,"50090-1069-3",200033,"C07AG"
2014,11,"50090-1069-4",200033,"C07AG"
2014,11,"50090-1075-0",1310621,"R05CA"
2014,11,"50090-1075-0",1310621,"R01BA"
2014,11,"50090-1076-0",1310621,"R05CA"
2014,11,"50090-1076-0",1310621,"R01BA"
2014,11,"50090-1077-0",1298326,"R05DA"
2014,11,"50090-1077-0",1298326,"R05CA"
2014,11,"50090-1078-0",1298326,"R05DA"
2014,11,"50090-1078-0",1298326,"R05CA"
2014,11,"50090-1080-0",861736,"A10BB"
2014,11,"50090-1080-0",861736,"A10BA"
2014,11,"50090-1083-0",847055,"C09CA"
2014,11,"50090-1083-0",847055,"C03AA"
2014,11,"50090-1085-0",744846,"J05AX"
2014,11,"50090-1085-1",744846,"J05AX"
2014,11,"50090-1086-0",308189,"J01CA"
2014,11,"50090-1088-0",429503,"C03AA"
2014,11,"50090-1088-2",429503,"C03AA"
2015,07,"50090-1088-3",429503,"C03AA"
2014,11,"50090-1089-0",1014678,"R06AE"
2014,11,"50090-1089-1",1014678,"R06AE"
2014,11,"50090-1089-2",1014678,"R06AE"
2014,11,"50090-1089-3",1014678,"R06AE"
2014,11,"50090-1090-0",242446,"J01MA"
